,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29adj,Creativity GW28adj,Creativity GW27adj,Creativity GW26adj,Creativity GW25adj,Creativity GW24adj*,Creativity GW24adj,Creativity GW23adj,Creativity GW22adj,Creativity GW21adj,Creativity GW20adj,Creativity GW19adj,Creativity GW18adj,Creativity GW17adj,Creativity GW16adj,Creativity GW15adj,Creativity GW14adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj,Creativity GW29adj 6 - average,Creativity GW28adj 6 - average,Creativity GW27adj 6 - average,Creativity GW26adj 6 - average,Creativity GW25adj 6 - average,Creativity GW24adj* 6 - average,Creativity GW24adj 6 - average,Creativity GW23adj 6 - average,Creativity GW22adj 6 - average,Creativity GW21adj 6 - average,Creativity GW20adj 6 - average,Creativity GW19adj 6 - average,Creativity GW18adj 6 - average,Creativity GW17adj 6 - average,Creativity GW16adj 6 - average,Creativity GW15adj 6 - average,Creativity GW14adj 6 - average,Creativity GW13adj 6 - average,Creativity GW12adj 6 - average,Creativity GW11adj 6 - average,Creativity GW10adj 6 - average,Creativity GW9adj 6 - average,Creativity GW8adj 6 - average,Creativity GW7adj 6 - average,Creativity GW6adj 6 - average
267,Joel Ward,Crystal Palace,29,20,2.722033841830331,3.94694907065398,0.8688975779564619,1.1028648167006108,17.20505999163879,0.8055052010285177,1.5347608218990352,,0.47887037937743177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2474596135571743,0.7052704154727792,2.787398141309699,2.409537694070726,2.3654792005125502,5.533195584299731,2.1672649371069173,8.548132433396763,13.012547776388638,11.562733827055087,0.9640709914320683,4.604282465697105,1.035649544179523,3.6659931314334746,3.521176868440731,3.337366065657296,0.4698560670508308,0.3356052002127445,0.07981172989623862,0.07981172989623862,0.0,0.0,0.0,0.0,0.0,0.2079099355928624,0.32545500483832557,0.7900213617232753,1.1916109774017298,1.5858575108204882,2.5080567748704437,2.661357662128734,3.9685013317827313,5.672692937629221,7.198225626459947,6.964657591613201,6.809838738512763,6.621236173024863
268,Caglar Soyuncu,Leicester,29,28,2.6993194458643655,2.7957237117880926,0.34209271677677777,1.0836324685534586,17.03145024369036,2.1077586822074212,0.5642163323782233,,0.7026280107047277,1.3698871993639432,0.2873222276264591,4.856930811036789,0.0,16.684772331327206,0.0,1.0062301493710688,7.526039769089111,1.0619859286134534,2.071299088359046,0.3007813136456211,2.0525691468009883,0.6407495816288582,0.9577407587548635,0.8806417710196779,0.6237298067785871,1.0701711956521738,0.5275357206644042,0.48203549571603416,0.24310061728395058,12.514203624715211,0.7052704154727792,0.5854885228353948,3.6386297423851617,3.809928822816356,3.677210449328523,1.648123877219594,1.2968307635183571,3.983590096676521,3.983590096676521,3.866485428225733,3.8058759198935874,5.012328843470695,4.379838029733473,4.72505454445998,1.9943893748463832,2.336484232646548,2.275570804689513,1.1808543029671386,1.1506302767015093,0.9093687297714328,1.0376003767725248,0.783428139083094,0.7569757914309568,0.6378691011858046,2.576796076801727,2.5903861782507587,2.5096057327812953
269,Yerry Mina,Everton,29,25,2.6958388901631367,3.127173112589239,0.0,0.0,10.084361460370076,0.27460696355522496,0.5792650519709746,,0.8232086120401336,0.2634855040142729,0.0,0.47309584010251005,0.08232086120401336,9.980606738223015,9.638150776282904,0.0,0.0,16.216974976243264,12.240313577055636,10.836324685534588,0.2873222276264591,0.8792262011073404,0.0,0.2634855040142729,0.39139634267541235,1.1038902935725232,0.944468198091714,0.40516769547325093,0.35129311370123684,1.2315337803964002,0.09654417532849577,0.7322852361472665,1.9602403479894015,2.004154598658447,2.004154598658447,0.4022769952805194,0.3702293115553174,1.9371195925973241,1.9371195925973241,3.4062766199711194,3.362362369302074,3.362362369302074,5.986342225325533,8.012674344634137,8.1552940025194,6.596822577743325,6.743360277927882,6.743360277927882,4.0844453658897155,2.1096258268263455,0.4875534281660013,0.5970777565768772,0.5180680056378623,0.5766168579214018,0.7379582373184229,0.6888162094272702,0.6268820331897275
270,Hamza Choudhury,Leicester,29,16,2.6706015915793264,4.840465384737529,0.0,0.928827830188679,0.0,3.2787357278782103,15.515949140401142,,0.0,0.0,3.256318579766536,1.152492056856187,2.8105120428189108,1.4033920652518213,0.0,0.0,0.0,1.3516184545989407,0.0,0.0,0.0,0.0,0.0,0.0,1.0915271618625273,0.9878503344481604,9.056029871405606,2.169159730722154,1.2965366255144029,2.1250534457063566,16.503327722063034,14.52011536631779,3.2872521164113384,3.2872521164113384,3.6751672413409815,3.8672492508170127,3.789211969973796,1.4371191241155759,1.4371191241155759,1.4371191241155759,1.4371191241155759,0.8943993608211532,0.9275870937782789,0.459168419975127,0.22526974243315678,0.22526974243315678,0.22526974243315678,0.22526974243315678,0.0,0.18192119364375456,0.3465629160517813,1.8559012279527156,2.217427849739741,2.433517287325475,2.7876928616098677,5.356326288309952,7.611703793621557
271,Dan Gosling,Bournemouth,29,16,2.617233044665214,4.7437348934557,0.0,0.14105408309455583,2.2505289703836207,3.8959313171283205,8.415480832708733,,0.0,0.6192185534591192,2.2205160325554023,5.972338090990185,4.812501018329938,2.5880219677055947,1.3698871993639432,34.558250358166184,0.0,0.0,9.056029871405606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4504992005525383,2.5537022927957245,2.9002792843725325,3.5205808044736266,3.6733424213405628,2.702099277173373,2.702099277173373,2.9304138104006974,8.586919111185209,8.216833105759308,7.22144342392761,7.928698232773555,7.497361238155956,7.269046704928631,1.5093383119009343,1.5093383119009343,1.5093383119009343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Jay Rodriguez,Burnley,29,28,2.6040070819335566,2.697007334859755,5.363279826754776,1.6464172240802672,14.586037037037034,1.7239333657587546,3.212716925427635,,3.976792839657282,6.423134847365829,0.0,0.6157668901982001,0.3615266217870256,1.6110104020570355,0.0,1.2348129180602003,1.0550714413288085,1.7346847470425368,10.618135924135364,0.2896325259854873,0.2634855040142729,1.888936396183428,7.47586640401146,2.181442023633678,0.6904330294530152,7.0471099656016225,0.6192185534591192,0.0,0.7796622584732339,0.11709770456707895,0.0,0.0,5.084862869785958,5.261505373221134,4.987102502541089,2.658724144734617,2.431656354072662,2.1647052668442286,2.1647052668442286,1.5019064602346817,0.6371861386837435,0.8130313789052117,0.9995176883792678,2.708952572103991,2.4887229260920662,2.5326371767611118,2.6416577564483164,3.7117902502287587,3.7862497963272816,2.1316326472135567,3.257878887149579,3.317167728723721,3.002344996026482,1.8863109717701114,1.5422535852590116,1.427181413683509,0.2526630860832387
273,Kieran Tierney,Arsenal,28,5,2.5931485439140034,14.521631845918417,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5809130240856375,18.14713925661914,0.0,34.095571011673144,0.0,3.8642242507136055,14.920311686500556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634855040142729,3.2880087134507967,3.2880087134507967,8.970603882062987,8.970603882062987,9.61464125718192,11.837874367584407,8.813351158147883,8.813351158147883,3.1307559895356936,3.1307559895356936,2.4867186144167595,0.0,0.0,0.0,0.0
274,Fikayo Tomori,Chelsea,29,15,2.5785784224395147,4.985251616716395,0.0,2.5930732510288057,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0709056418092116,5.171800097276264,1.3188393016610107,0.0,0.0,0.0,1.0539420160570916,0.47309584010251005,4.485247071402008,10.330226760149047,10.861248509242692,1.4817755016722407,0.7661926070038908,1.1028648167006108,16.840704783021852,0.9367816365366316,16.292076417082068,0.0,0.0,0.0,0.43217887517146764,0.43217887517146764,0.0,0.0,0.1784842736348686,1.040450956514246,1.040450956514246,1.260257506791081,1.260257506791081,1.260257506791081,1.260257506791081,1.2574302358323943,0.4743128596367687,1.002047487926935,2.723751947951776,4.533960032825559,4.780922616437599,4.732964381595399,4.837925877695082,6.897168829631721,5.331594642362987,6.2367326270028824,5.989770043390842,5.86207127555686,5.6782604727734265
275,Tyrone Mings,Aston Villa,28,23,2.551306707599869,3.1059386005563625,0.6059561176760215,,0.09577407587548635,0.0,0.8913689300411521,,10.330226760149047,0.3007813136456211,0.0,0.48924542834426543,0.0,0.0,0.0,0.0,0.0,0.4231622492836676,0.3615266217870256,17.287380852842805,0.9367816365366316,0.0,16.08525856348534,1.2031252545824844,0.23220695754716975,0.29354725700655926,0.2677264104523029,0.43914250669045485,0.7322852361472665,0.0,11.668829629629627,8.792262011073404,2.037351199564555,1.936358513285218,1.936358513285218,2.0019370720300143,2.0019370720300143,1.8533755836898222,1.8533755836898222,0.1316711236649811,0.08154090472404424,0.08154090472404424,0.07052704154727793,0.1307814785117822,3.0120116206522494,3.168141893408355,3.168141893408355,5.849018320655912,5.97901215487238,5.9574588774990715,3.125153278193031,3.0136440738456423,3.086834491627385,0.5280056037377063,0.3274847279739589,2.2335885066543684,3.6500409656655095
276,Morgan Schneiderlin,Everton,29,15,2.509174376554698,4.8510704613390825,0.0,0.0,1.6063584627138174,1.9222487448865746,0.5792650519709746,,13.335979515050164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5515949140401144,0.4677973550839404,0.12119122353520431,3.792713639937106,11.87598540856031,0.0,0.0,0.0,13.111777479626314,4.415561174290093,2.479229019990749,2.0258384773662548,0.0,3.489345711123133,0.0,11.991170741911489,2.907308629103589,2.907308629103589,2.907308629103589,2.639582218651286,2.3192074278368566,2.2226632525083607,2.2226632525083607,0.0,0.0,0.25859915234001907,0.3365653781873425,0.35676391544320984,0.9888828554327276,2.968213756859446,2.968213756859446,2.7096146045194267,2.631648378672103,4.796746088020622,4.900554010412786,3.3344279456511927,3.6720676918789015,3.6720676918789015,4.253625310399424,2.0683290637950384,3.330930658398604
277,Jannik Vestergaard,Southampton,29,14,2.486226411861037,5.1500404245692915,0.0,0.35131400535236385,0.0,1.076339942357384,0.0,,1.2814991632577164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452165147265076,0.7884930668375167,0.0,0.35129311370123684,0.0,20.310125245579567,1.5396372427983536,0.944468198091714,0.8435621175030598,20.85417107942973,22.14240814063984,1.27203811369509,0.4515255184945774,0.4515255184945774,0.39297318426918343,0.39297318426918343,0.21358319387628608,0.21358319387628608,0.21358319387628608,0.0,0.0,0.0,0.0,0.0,0.0,0.05753608578775127,0.1889515969273374,0.1889515969273374,0.24750044921087686,0.24750044921087686,3.6325213234741383,3.8315914448194452,3.8575873000284777,3.9981809862789874,7.415327313900403,11.105728670673711,7.9327141486929635
278,Conor Coady,Wolves,29,29,2.4849681788295133,2.4849681788295133,3.308594450101832,0.0,7.740231918238991,0.0,0.12050887392900854,,0.0,0.0,0.3292834448160534,13.709272896646398,15.749177621159324,9.93501264215271,0.0774023191823899,0.2637678603322021,0.0,0.0,0.3541755742843928,0.0,6.910272878890911,0.0,0.2469625836120401,0.2873222276264591,0.15769861336750335,0.09654417532849577,0.18307130903681662,0.28210816618911166,11.507217157550254,0.6849435996819716,0.12050887392900854,0.0,1.8615558737116384,1.3101234653613332,1.3650040394973422,2.3598442025652435,4.98470713942513,6.6204577674624145,6.6204577674624145,6.633358153992813,6.677319464048179,6.6224388899121704,4.337560073804437,1.7717263993252823,0.11589095896649748,1.2547027189179176,1.2107414088625508,1.2519018394645574,1.2997888774023005,1.2670427172494858,1.2831334131375682,0.16193315149521917,0.20895117919340445,2.0856602748497735,2.1519305035256924,2.1457322136192762,2.129641517731194
279,Joseph Gomez,Liverpool,29,19,2.4564745748537122,3.749355930039877,8.103353909465019,0.0,1.4052560214094554,0.928827830188679,0.6704185311284044,1.2295990187332735,0.5854885228353948,0.3615266217870256,3.780672664761564,1.6528193466604995,0.9367816365366316,12.725078471196452,,1.5447068052559323,26.66003436213991,0.8055052010285177,0.0,0.27460696355522496,0.0,0.0,0.4396131005536702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.133473663522011,2.056242551820805,0.8032649873825344,0.8635194243470387,1.2594221982390568,1.3800874509843604,1.4244813018857316,3.340394543962928,3.500264257699684,7.883348881091831,7.387487637136323,7.112017746026241,7.001655300529339,4.880808888663264,4.880808888663264,4.623357754453942,0.25328754418956884,0.11903667735148253,0.11903667735148253,0.07326885009227836,0.07326885009227836,0.07326885009227836,0.0,0.0,0.0,1.522245610587002
280,Alireza Jahanbakhsh,Brighton,29,8,2.4420788528614654,8.852535841622812,0.9367816365366316,0.7322852361472665,0.0,4.827208766424788,0.0,,9.967125308641974,0.0,2.8768042893875636,44.57309025787965,4.213744032921809,0.0,0.0,0.0,2.6932472050428156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.743900157958443,2.587769885202338,2.9451897274090544,10.374038103722329,10.271793981471832,10.271793981471832,10.271793981471832,8.610606430031504,8.610606430031504,8.580013582640712,1.1511652063274376,0.4488745341738026,0.4488745341738026,0.4488745341738026,0.4488745341738026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Michael Obafemi,Southampton,29,15,2.414965087292624,4.668932502099072,0.2469625836120401,2.8105120428189108,0.5473483468428444,1.7612835420393558,0.9355947101678808,,35.149691335068795,0.0,0.0,0.8792262011073404,0.0,2.5389734957020056,0.0,0.0,0.0,0.0,2.413604383212394,20.52569146800989,0.0,0.0,0.0,0.0,1.833703080229226,0.0,0.0,0.0,0.0,0.0,0.0,0.39139634267541235,6.9085654267583045,6.867404996156298,6.398986322353146,6.454299298063895,6.160752041057337,6.427981838646357,6.427981838646357,0.5696999494682243,0.5696999494682243,0.5696999494682243,0.4231622492836676,0.8254296464857332,3.823215975203714,3.823215975203714,3.823215975203714,3.823215975203714,3.823215975203714,3.7265657580398526,0.3056171800382043,0.3056171800382043,0.3056171800382043,0.3056171800382043,0.3056171800382043,0.0,0.06523272377923539
282,Cenk Tosun,Crystal Palace,29,10,2.3174551834311705,6.720620031950395,0.0,10.527345977596736,0.2469625836120401,0.0,0.0,,0.6704185311284044,4.415561174290093,0.2677264104523029,0.0,0.0,0.0,0.9816635049917772,0.0,0.0,0.0,0.0,10.29450845125786,27.732393349696114,0.2637678603322021,0.0,0.0,0.0,0.0,11.805852476146425,0.0,0.0,0.0,0.0,0.0,1.9074545153895304,2.6433813777712127,0.9334447832471401,0.8922843526451333,0.8922843526451333,0.8922843526451333,0.8922843526451333,0.9441585149556956,0.20823165257401335,0.1636105841652962,0.1636105841652962,0.1636105841652962,1.879361992708273,6.337816966825662,6.381778276881029,6.381778276881029,6.381778276881029,6.381778276881029,4.666026868338053,2.0116033894131045,1.9676420793577376,1.9676420793577376,1.9676420793577376,1.9676420793577376,1.9676420793577376
283,Federico Fernandez,Newcastle,29,23,2.3025127694105225,2.903168274474137,1.1492889105058364,0.09784908566885309,1.0984278542208998,0.08924213681743429,4.4893345125786155,,1.3808660589060304,21.29916654727793,1.7564655685061843,0.36357367060561296,0.3452165147265076,0.0,0.09153565451840831,0.39139634267541235,0.2873222276264591,0.5902926238073213,0.15769861336750335,10.331200046658688,0.8103353909465019,0.2634855040142729,21.780173049476684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.384168093116278,4.7424810325782945,5.018917113051182,4.896441415781968,4.939103812100147,4.190881393337045,4.190881393337045,3.9759929926057747,0.4913646251720209,0.24650740169206672,0.28429389389235143,0.25304091033251735,1.974907584775632,2.094707540846981,2.0733890677367914,5.655530871378495,5.557148767410609,5.5308656651826915,3.8089989907395765,3.673943092248493,3.6300288415794473,0.0,0.0,0.0,0.0
284,Lukas Rupp,Norwich,29,6,2.3016881681108705,11.124826145869207,0.0,12.725078471196452,1.7564655685061843,17.464434589800437,19.59236496655518,,15.210613279156991,0.0,,,,,,,,,,,,,,,,,,,,,,,11.124826145869207,11.124826145869207,,,,,,,,,,,,,,,,,,,,,,,
285,Javier Manquillo,Newcastle,29,13,2.282705992670793,5.092190291342538,2.6816741245136178,19.96121347644603,0.0,0.0,0.0,,0.0,0.0,0.0,0.12119122353520431,0.0,1.566615361077111,1.6476417813313498,6.36019056847545,2.2985778210116727,17.94489576374257,1.1038902935725232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0052087576374737,0.31186490338929357,0.2896325259854873,0.0,0.0,9.905877186735205,3.773814600159941,3.326868912741005,0.0,0.020198537255867385,0.020198537255867385,0.2813010974353859,0.2813010974353859,0.5559080609906109,1.6159398224031858,1.9990361259051312,4.969653549273025,5.153635264868446,4.892532704688927,4.6179257411337025,3.5578939797211273,3.174797676219182,0.18398171559542054,0.0,0.0,0.33420145960624564,0.3861789435044612,0.4344510311687091,0.4344510311687091,0.4344510311687091,2.0854305622912435
286,Adrian Mariappa,Watford,29,15,2.236742644212604,4.324369112144368,0.0,0.0,0.0,1.2031252545824844,1.495938230481533,,10.057525873237266,1.582607161993213,23.418692798353906,0.0,1.7104635838838889,0.7083511485687856,22.77617717258261,0.4677973550839404,0.0,0.0,0.0,0.8806417710196779,0.0,0.5642163323782233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1260982263835473,2.3898660867157493,6.292981553108067,6.292981553108067,6.3775379413249675,6.246273427672843,6.246273427672843,8.366048644230402,8.180247009745521,4.277131543353204,4.277131543353204,3.992054279372556,4.020769383114372,0.22473985435060304,0.2408096838996502,0.2408096838996502,0.2408096838996502,0.2408096838996502,0.09403605539637055,0.09403605539637055,0.0,0.0,0.0,0.0,0.0
287,Victor Lindelof,Man Utd,29,26,2.1959963999520924,2.4493805999465645,1.2615889069400268,0.46028868630201014,1.255074279270445,0.0,13.114942911512841,,0.0,1.0915271618625273,0.928827830188679,0.62469495772204,0.48924542834426543,0.8232086120401336,1.7377951559129239,12.427794530154275,0.15769861336750335,0.35169048044293616,0.8210225202642667,1.0625267228531783,0.10026043788187369,1.1344695473251025,0.4644139150943395,0.4677973550839404,0.0,0.44621068408717146,9.397649643175733,0.48476489414081725,10.822470573929959,2.562998326515433,1.0538793411037106,0.14105408309455583,2.681982464004221,2.6536388398246373,2.7317286971390824,2.6266654768810147,2.708206381605059,0.6595839983596075,0.6595839983596075,0.9492165243450947,2.8385944190603865,2.7100728829235234,2.66457213671034,2.7198683186970065,2.7597546704991807,2.486832217494005,0.6046113870224769,0.6557306039769495,0.6750817497504501,0.5382446630397391,0.4355253232454046,1.985090190794381,1.8768060819303336,3.6031488584029367,3.9523490203081857,4.127995577158804,4.077136143660034
288,Ezri Konsa Ngoyo,Aston Villa,28,15,2.187305896159217,4.082971006163871,0.0,,0.09577407587548635,0.5275357206644042,0.08103353909465018,,12.357654442047458,0.7018230651731158,0.47309584010251005,20.156911647783737,0.6758092272994703,0.3096092767295596,0.0,0.0,12.240313577055636,0.14105408309455583,0.12050887392900854,1.0701711956521738,12.061063570409132,0.0,0.0,0.0,0.23220695754716975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2939701404758526,2.372819447159604,2.372819447159604,5.716342375810979,5.7410546269168234,5.779150583189309,5.779150583189309,3.719541509514732,3.602570998652546,5.5637739548114,2.2277976940298703,2.1352476351347933,2.2620079549552288,4.272185216690084,4.272185216690084,2.2321329538474783,2.2086239399983856,2.227240287268079,2.0488784213260502,0.03870115959119496,0.03870115959119496,0.03870115959119496,0.03870115959119496,0.0,0.0
289,Nicolas Otamendi,Man City,28,19,2.1600688073634355,3.183259295061905,2.169159730722154,,0.48476489414081725,10.539420160570916,1.1429940614395426,,12.160028050430817,0.0,0.41051126013213335,0.0,0.0,0.4683908182683158,1.090721011816839,0.44621068408717146,1.084579865361077,0.29354725700655926,0.0,0.0,0.0,0.0,0.0,0.0,1.6393678639391052,12.773011044880782,0.3861767013139831,2.786483490566037,0.9023439409368633,1.9448049382716046,9.75941083229148,0.0,4.416061149550708,4.122953071119038,4.122953071119038,4.042158922095568,2.285588895333749,2.173155021471878,2.173155021471878,0.3282705150362147,0.40263896238407654,0.5149837299222338,0.5639082727566604,0.5639082727566604,0.4858431363786078,0.3040563010758013,0.22968785372793935,0.04892454283442654,0.0,0.2732279773231842,2.402063151469981,2.4664259350223117,2.9308398501166515,3.081230506939462,3.4053646633180628,4.758705158043458,2.6298699838966613
